a,c,a_next,residual
0.0,0.9999999999999996,4.440892098500626e-16,0.02478334116967862
0.002000200020002,1.0020402040204015,4.440892098500626e-16,0.02080000000000004
0.004000400040004,1.0040804080408037,4.440892098500626e-16,0.016808540283397955
0.006000600060006,1.0061206120612056,4.440892098500626e-16,0.01280896201987336
0.008000800080008,1.0081608160816078,4.440892098500626e-16,0.008801265209425368
0.010001000100010001,1.0102010201020097,4.440892098500626e-16,0.004785449852054868
0.012001200120012,1.0114158650139091,0.0008253591085030099,0.0023903655365610232
0.014001400140014001,1.012451426665034,0.0018300014777803408,0.0003464680840851164
0.016001600160016,1.0134869883161592,0.0028346438470570057,0.002367075853475731
0.018001800180018002,1.0145225499672843,0.0038392862163341146,0.00032730974636141497
0.020002000200020003,1.0155581116184091,0.0048439285856112235,0.0023438803534883146
0.022002200220022004,1.0165936732695342,0.0058485709548883325,0.00030822892444515304
0.024002400240024,1.0176292349206593,0.006853213324165219,0.0023207784664445175
0.026002600260026,1.0186647965717843,0.007857855693442106,0.00028922514883700234
0.028002800280028002,1.0197265144883707,0.008836341797257896,0.0022465849844029995
0.030003000300030003,1.0207524767472442,0.009850583558786319,0.00023786540816095325
0.032003200320032,1.0215769522462645,0.011066312080168172,0.00102630161276962
0.034003400340034004,1.022307807645296,0.012375660701538616,0.0016418521061414282
0.036003600360036005,1.0230027469641905,0.013720925403046369,0.0002840728942252735
0.038003800380038005,1.0237026050558153,0.015061271331823445,0.0009604832163070398
0.040004000400040006,1.024403388460489,0.01640069194755167,0.001633480866988446
0.04200420042004201,1.025104171865163,0.017740112563279897,0.00026706993171177196
0.04400440044004401,1.0258049552698365,0.019079533179008346,0.0009403217180135037
0.04600460046004601,1.0265057386745104,0.020418953794736572,0.0016119757988289907
0.048004800480048,1.0272065220791844,0.021758374410464576,0.00024833494400322564
0.05000500050005,1.0279073054838581,0.023097795026192802,0.0009202420846405879
0.052005200520052,1.0286077715964592,0.024437532933993866,0.0015911739010376902
0.054005400540054004,1.0293081125723689,0.02577739597848616,0.00023115180183375106
0.056005600560056004,1.0300198983701159,0.02710581420114133,0.0009316278556764646
0.058005800580058005,1.030730679256274,0.02843523733538511,0.0015624044767381662
0.060006000600060005,1.0314296615957552,0.02977645901630588,0.0002077792677804835
0.062006200620062006,1.0320499450923588,0.031196379540104457,0.0006199804327691183
0.064006400640064,1.0326221188647686,0.03266440978809659,0.0009415522768214668
0.066006600660066,1.0331652658450112,0.03416146682825616,0.0012486041326829067
0.06800680068006801,1.033694665572869,0.0356722711208004,0.00022481016862185843
0.07000700070007,1.0342266869254688,0.037180453788602685,0.0005633577267912804
0.07200720072007201,1.0347600554524108,0.038687289282062665,0.0009005889090190067
0.074007400740074,1.0352935777700405,0.040193970984834904,0.001237005498464172
0.07600760076007601,1.0358270489236503,0.041700703851627274,0.00020744531746874628
0.078007800780078,1.03636052007726,0.04320743671841942,0.0005443209199460508
0.08000800080008001,1.03689399123087,0.044714169585211794,0.0008806799126745979
0.082008200820082,1.0374274623844797,0.04622090245200394,0.0012165234688419346
0.08400840084008401,1.03796093353809,0.04772763531879587,0.00018906046443611935
0.086008600860086,1.0384944219335503,0.049234350943737404,0.0005252295577291566
0.08800880088008801,1.0390278100880002,0.05074116680968954,0.0008604605637707596
0.09000900090009001,1.0395610195552667,0.052248161362825174,0.0011952796988664582
0.09200920092009202,1.040093887774909,0.05375549716358474,0.00017106333986660616
0.09400940094009401,1.0406325383247323,0.05525705063416364,0.0005179983459119297
0.096009600960096,1.041172654404642,0.05675713857465592,0.0008596331648167421
0.09800980098009801,1.0417110241969039,0.058258972802796016,0.0011812369238781706
0.1000100010001,1.0422455861731732,0.059764614846928854,0.00015587093506419514
0.10201020102010201,1.0427417584835,0.061308646557004076,0.0004063083944580992
0.104010401040104,1.043210996040809,0.06287961302009726,0.0006149000368960156
0.10601060106010601,1.043661227494436,0.06446958558687221,0.0008034874045681484
0.10801080108010801,1.0440985828464284,0.06607243425528164,0.000989927012885139
0.11001100110011001,1.0445289551175865,0.06768226600452576,0.00016618325546258195
0.11201120112011201,1.0449606680129577,0.06929075712955646,0.00036877644576838176
0.11401140114011402,1.0453934484623102,0.07089818070060616,0.0005717019359776643
0.11601160116011601,1.0458266311900701,0.07250520199324817,0.0007739259292222078
0.11801180118011802,1.0462598156457146,0.0741122215580059,0.0009758191823833195
0.12001200120012001,1.0466929603107928,0.07571928091332958,0.0001484691116661052
0.12201220122012202,1.047126105209854,0.07732634003467043,0.0003507190927336534
0.12401240124012401,1.0475592504710232,0.07893339879390338,0.0005527398457622068
0.126012601260126,1.0479923957321922,0.08054045755313632,0.0007545324466101677
0.128012801280128,1.0484255409623897,0.08214751634334094,0.0009560973375007942
0.13001300130013002,1.0488586855906987,0.08375457573543388,0.00013044044205146044
0.132013201320132,1.0492918462226122,0.08536161912392237,0.0003322891604746747
0.134013401340134,1.0497249724885287,0.08696869687840802,0.0005337828485535434
0.13601360136013602,1.0501580288130263,0.08857584457431233,0.000734839072740745
0.13801380138013802,1.0505909588847593,0.09018311852298155,0.0009352535075369817
0.14001400140014,1.0510235274569928,0.09179075397115,0.00011237762696947318
0.142014201420142,1.0514594366622396,0.09339504878630533,0.0003185153282025954
0.14401440144014402,1.051896711803534,0.09499797766541285,0.0005246364677121695
0.14601460146014603,1.052333868530825,0.09660102495852385,0.0007273972489604263
0.148014801480148,1.052769906162383,0.09820519134736805,0.0009247518961105206
0.15001500150015,1.0532047863314484,0.09981051519870454,9.9181659428349e-5
0.15201520152015202,1.0536180017293941,0.10143750382116101,0.0002665181073713274
0.15401540154015403,1.0540150470902958,0.10308066248066128,0.0004127352733713785
0.156015601560156,1.0543996753309162,0.10473623826044287,0.0005459485714416346
0.15801580158015802,1.0547748592426927,0.10640125836906855,0.0006722859853213192
0.16001600160016002,1.0551432376265177,0.10807308400564541,0.000798038954353486
0.162016201620162,1.0555075282530233,0.10974899739954203,0.0001079663057979019
0.164016401640164,1.0558726140093078,0.1114241156636595,0.00024273597637780586
0.16601660166016602,1.0562384394930422,0.11309849420032703,0.0003780267362644141
0.16801680168016803,1.0566046739952737,0.1147724637184977,0.0005131914735788667
0.17001700170017,1.0569710377512163,0.11644630398295708,0.0006479940444921173
0.172017201720172,1.0573373759493037,0.11812016980527185,0.000782648291192567
0.17401740174017402,1.0577036874083299,0.11979406236664758,9.017646824616143e-5
0.17601760176017603,1.0580699994486944,0.12146795434668523,0.0002250932163370134
0.178017801780178,1.0584363118835343,0.1231418459322473,0.00035988924820062884
0.18001800180018002,1.0588026244065556,0.12481573742962815,0.0004945646122260783
0.18201820182018202,1.059168936917497,0.12648962893908866,0.0006291195994070353
0.18401840184018403,1.0595352493327868,0.12816352054420088,0.0007635534399381694
0.186018601860186,1.0599015609352682,0.1298374129621216,7.250483523990603e-5
0.18801880188018802,1.0602678851172005,0.13151129280059126,0.00020715869360643513
0.19001900190019003,1.0606341954529654,0.13318518648522848,0.00034165301490196587
0.192019201920192,1.0610004741914045,0.13485911176719134,0.0004759537538421288
0.19401940194019401,1.061366703247176,0.13653308673182174,0.0006099881272011443
0.19601960196019602,1.0617328226835099,0.1382071713158901,0.0007434220530222468
0.19801980198019803,1.0620986557169214,0.13988154230288052,5.46912602578109e-5
0.2000200020002,1.0624666458762009,0.14155375616400323,0.00019116808629415782
0.20202020202020202,1.0628356460919628,0.14322495996864326,0.0003282186784991925
0.20402040204020402,1.0632048794928888,0.14489593058811923,0.00046448260401532604
0.20602060206020603,1.0635737511342926,0.14656726296711753,0.0005991792253877692
0.208020802080208,1.0639420122442873,0.14823920587752482,0.0007327057172986651
0.21002100210021002,1.0643098115351788,0.1499116106070355,4.17031540000945e-5
0.21202120212021203,1.0646638887214557,0.15159773744116056,0.00016096490674277764
0.21402140214021403,1.0650077369952053,0.15329409318781306,0.0002686556792494965
0.21602160216021601,1.0653432931119742,0.15499874109144618,0.0003682767471702153
0.21802180218021802,1.0656721345748421,0.1567101036489802,0.0004625166746200504
0.22002200220022003,1.0659956663917256,0.15842677585249887,0.0005537489232436688
0.222022202220222,1.0663152377810392,0.16014740848358722,0.0006445962095293911
0.22402240224022402,1.0666322603538696,0.161870589931159,5.027793266143554e-5
0.22602260226022602,1.0669498879843191,0.16359316632111143,0.00014643941262459936
0.22802280228022803,1.0672680180367538,0.16531524028907896,0.0002429888585524509
0.23002300230023,1.0675864797126455,0.16703698263358913,0.00033961969415052806
0.23202320232023202,1.0679051032134221,0.16875856315321447,0.00043612042991536537
0.23402340234023403,1.068223763531624,0.1704801068554147,0.000532432424771967
0.23602360236023603,1.0685423978321198,0.17220167657532093,0.000628671206570508
